N,delta_mu,delta_s,D_indiv,D_fused,ratio,mu_range,s_range
5,32.85714285714286,1.1115789473684212,4.501463932652484,4.514635015599893,0.20058519109091907,10.0-50.0,0.0-3.0
5,32.85714285714286,1.2689473684210528,4.348150088964232,5.041620896456908,0.2318972801446174,10.0-50.0,0.0-3.0
5,32.85714285714286,1.4263157894736844,4.196122706535888,5.763958675721032,0.27472784181182686,10.0-50.0,0.0-3.0
5,32.85714285714286,1.583684210526316,4.045807906368447,6.536421122558725,0.3231206856000178,10.0-50.0,0.0-3.0
5,32.85714285714286,1.7410526315789476,3.8977704819488017,7.320040818663596,0.37560142920491985,10.0-50.0,0.0-3.0
5,32.85714285714286,1.8984210526315792,3.752753908673788,8.1061153765211,0.43200889660179054,10.0-50.0,0.0-3.0
5,32.85714285714286,2.055789473684211,3.6117273373072205,8.892753544153962,0.4924377016114451,10.0-50.0,0.0-3.0
5,32.85714285714286,2.213157894736842,3.4759369920192156,9.679532989132904,0.5569452502365378,10.0-50.0,0.0-3.0
5,32.85714285714286,2.3705263157894736,3.346955728797526,10.466352825499872,0.6254252325745677,10.0-50.0,0.0-3.0
5,32.85714285714286,2.5278947368421054,3.2267190079950714,11.253186089673585,0.6975002199937933,10.0-50.0,0.0-3.0
5,32.85714285714286,2.6852631578947372,3.1175286602625194,12.040024438718113,0.7724082599262618,10.0-50.0,0.0-3.0
5,32.85714285714286,2.8426315789473686,3.0219997377109573,12.82686488959886,0.8488991398334597,10.0-50.0,0.0-3.0
5,32.85714285714286,3.0,2.9429251572904676,13.613706253210257,0.9251819550684265,10.0-50.0,0.0-3.0
5,35.714285714285715,0.01,5.75796976674181,8.933814946540185,0.31031128361048865,10.0-50.0,0.0-3.0
5,35.714285714285715,0.1673684210526316,5.601165174088383,8.147184226093188,0.29091033643438957,10.0-50.0,0.0-3.0
5,35.714285714285715,0.3247368421052632,5.444515024939605,7.361154242135351,0.2704062421874575,10.0-50.0,0.0-3.0
5,35.714285714285715,0.4821052631578948,5.28806704980504,6.577767727591768,0.24877777326345651,10.0-50.0,0.0-3.0
5,35.714285714285715,0.6394736842105264,5.131884901129184,5.8064512515045195,0.22628922368180582,10.0-50.0,0.0-3.0
5,35.714285714285715,0.796842105263158,4.976053645328651,5.089293973229287,0.20455141105670924,10.0-50.0,0.0-3.0
5,35.714285714285715,0.9542105263157896,4.8206871380050025,4.580333510533437,0.19002824200821158,10.0-50.0,0.0-3.0
5,35.714285714285715,1.1115789473684212,4.665937889299279,4.565045242809266,0.19567535407098335,10.0-50.0,0.0-3.0
5,35.714285714285715,1.2689473684210528,4.512010184359377,5.055422274671977,0.22408736098142273,10.0-50.0,0.0-3.0
5,35.714285714285715,1.4263157894736844,4.35917738914306,5.767026482504312,0.26459242043545333,10.0-50.0,0.0-3.0
5,35.714285714285715,1.583684210526316,4.207804509042999,6.537067009816418,0.3107115359455315,10.0-50.0,0.0-3.0
5,35.714285714285715,1.7410526315789476,4.0583771039160474,7.32017516471587,0.36074396130672126,10.0-50.0,0.0-3.0
5,35.714285714285715,1.8984210526315792,3.9115374613916254,8.106143246651666,0.41447350698605895,10.0-50.0,0.0-3.0
5,35.714285714285715,2.055789473684211,3.768128258001111,8.89275932231978,0.471998759778795,10.0-50.0,0.0-3.0
5,35.714285714285715,2.213157894736842,3.6292424373782564,9.679534186909544,0.5334189905429401,10.0-50.0,0.0-3.0
5,35.714285714285715,2.3705263157894736,3.496275236648292,10.466353073780795,0.5987144812897726,10.0-50.0,0.0-3.0
5,35.714285714285715,2.5278947368421054,3.370969746088293,11.253186141137741,0.6676527521017388,10.0-50.0,0.0-3.0
5,35.714285714285715,2.6852631578947372,3.2554410487601118,12.040024449385648,0.7396862218697703,10.0-50.0,0.0-3.0
5,35.714285714285715,2.8426315789473686,3.15215698149773,12.82686489181003,0.8138468335872928,10.0-50.0,0.0-3.0
5,35.714285714285715,3.0,3.063849201652075,13.613706253668592,0.8886668603877679,10.0-50.0,0.0-3.0
5,38.57142857142857,0.01,5.911441281363453,9.087718206422327,0.3074620138771395,10.0-50.0,0.0-3.0
5,38.57142857142857,0.1673684210526316,5.7545564895299455,8.301057335711477,0.28850380914027796,10.0-50.0,0.0-3.0
5,38.57142857142857,0.3247368421052632,5.597804229259387,7.514911567985044,0.26849497625176144,10.0-50.0,0.0-3.0
5,38.57142857142857,0.4821052631578948,5.4412254934434525,6.731033291991084,0.24740872438026393,10.0-50.0,0.0-3.0
5,38.57142857142857,0.6394736842105264,5.2848749724017665,5.957525291036756,0.22545567575950795,10.0-50.0,0.0-3.0
5,38.57142857142857,0.796842105263158,5.12882579540822,5.230884935733913,0.2039798247940909,10.0-50.0,0.0-3.0
5,38.57142857142857,0.9542105263157896,4.973175911050436,4.689369506923592,0.18858651255443332,10.0-50.0,0.0-3.0
5,38.57142857142857,1.1115789473684212,4.818056645200681,4.616932930380068,0.19165125154678478,10.0-50.0,0.0-3.0
5,38.57142857142857,1.2689473684210528,4.663644124828029,5.070161901174221,0.21743348186376388,10.0-50.0,0.0-3.0
5,38.57142857142857,1.4263157894736844,4.510174421898238,5.770339353577203,0.25588098436106993,10.0-50.0,0.0-3.0
5,38.57142857142857,1.583684210526316,4.357963431036756,6.537766250567815,0.30003768292348815,10.0-50.0,0.0-3.0
5,38.57142857142857,1.7410526315789476,4.207432595605791,7.320320685907745,0.34797090717759943,10.0-50.0,0.0-3.0
5,38.57142857142857,1.8984210526315792,4.059141537463089,8.1061734384166,0.39940334002163697,10.0-50.0,0.0-3.0
5,38.57142857142857,2.055789473684211,3.9138282439005465,8.892765581961736,0.45442799365662245,10.0-50.0,0.0-3.0
5,38.57142857142857,2.213157894736842,3.7724564253603705,9.679535484499285,0.5131688424247143,10.0-50.0,0.0-3.0
5,38.57142857142857,2.3705263157894736,3.636267554653574,10.466353342751724,0.5756646443332936,10.0-50.0,0.0-3.0
5,38.57142857142857,2.5278947368421054,3.5068314376517407,11.253186196890576,0.6417865470275345,10.0-50.0,0.0-3.0
5,38.57142857142857,2.6852631578947372,3.3860836246934465,12.040024460942146,0.711147496366524,10.0-50.0,0.0-3.0
5,38.57142857142857,2.8426315789473686,3.276330976036207,12.826864894205466,0.7830017777827655,10.0-50.0,0.0-3.0
5,38.57142857142857,3.0,3.180200368339105,13.613706254165116,0.8561539951820725,10.0-50.0,0.0-3.0
5,41.42857142857143,0.01,6.053998460532957,9.230621070021485,0.3049429605969499,10.0-50.0,0.0-3.0
5,41.42857142857143,0.1673684210526316,5.897049426211963,8.443936067699067,0.28637833795885703,10.0-50.0,0.0-3.0
5,41.42857142857143,0.3247368421052632,5.7402153577539785,7.657697617001979,0.26680872196398814,10.0-50.0,0.0-3.0
5,41.42857142857143,0.4821052631578948,5.5835318386593995,6.87342547878724,0.24620350263597826,10.0-50.0,0.0-3.0
5,41.42857142857143,0.6394736842105264,5.42704635837332,6.098157988901761,0.22473211342641256,10.0-50.0,0.0-3.0
5,41.42857142857143,0.796842105263158,5.270822445366099,5.363823177162679,0.20352888881234626,10.0-50.0,0.0-3.0
5,41.42857142857143,0.9542105263157896,5.114945237804433,4.794853357154828,0.18748405444172447,10.0-50.0,0.0-3.0
5,41.42857142857143,1.1115789473684212,4.959528971781221,4.669956106606513,0.18832256583952536,10.0-50.0,0.0-3.0
5,41.42857142857143,1.2689473684210528,4.804727006547951,5.085796080259931,0.21169968963185362,10.0-50.0,0.0-3.0
5,41.42857142857143,1.4263157894736844,4.650745167499675,5.773894829527583,0.24829977225485064,10.0-50.0,0.0-3.0
5,41.42857142857143,1.583684210526316,4.497859355999523,6.538518732670884,0.29073913678289665,10.0-50.0,0.0-3.0
5,41.42857142857143,1.7410526315789476,4.346438513926156,7.3204773773585785,0.3368494621011427,10.0-50.0,0.0-3.0
5,41.42857142857143,1.8984210526315792,4.196974064176406,8.10620595160561,0.38628811270466273,10.0-50.0,0.0-3.0
5,41.42857142857143,2.055789473684211,4.050116734596407,8.892772323070794,0.43913659313115855,10.0-50.0,0.0-3.0
5,41.42857142857143,2.213157894736842,3.906720970788746,9.679536881901742,0.4955325427271298,10.0-50.0,0.0-3.0
5,41.42857142857143,2.3705263157894736,3.7678955836136074,10.466353632412641,0.5555543353128095,10.0-50.0,0.0-3.0
5,41.42857142857143,2.5278947368421054,3.6350563767969906,11.253186256932084,0.6191478255337414,10.0-50.0,0.0-3.0
5,41.42857142857143,2.6852631578947372,3.509971803521112,12.040024473387607,0.6860467916756123,10.0-50.0,0.0-3.0
5,41.42857142857143,2.8426315789473686,3.3947861882062487,12.826864896785166,0.7556802806224848,10.0-50.0,0.0-3.0
5,41.42857142857143,3.0,3.291997935552618,13.613706254699839,0.8270786629405674,10.0-50.0,0.0-3.0
5,44.285714285714285,0.01,6.187087908033787,9.363991574996085,0.3026946348325571,10.0-50.0,0.0-3.0
5,44.285714285714285,0.1673684210526316,6.030086622177053,8.57728695827269,0.28448304297081617,10.0-50.0,0.0-3.0
5,44.285714285714285,0.3247368421052632,5.87318600633435,7.790973166007692,0.26530653575776314,10.0-50.0,0.0-3.0
5,44.285714285714285,0.4821052631578948,5.716417236199731,7.006380717716196,0.24513188692202711,10.0-50.0,0.0-3.0
5,44.285714285714285,0.6394736842105264,5.559821930016249,6.229679517851924,0.22409636841853736,10.0-50.0,0.0-3.0
5,44.285714285714285,0.796842105263158,5.4034557819916404,5.489020725904567,0.2031670452156967,10.0-50.0,0.0-3.0
5,44.285714285714285,0.9542105263157896,5.2473934659721255,4.896743459507171,0.18663526915834228,10.0-50.0,0.0-3.0
5,44.285714285714285,1.1115789473684212,5.091735238715378,4.723810264300242,0.18554814980882778,10.0-50.0,0.0-3.0
5,44.285714285714285,1.2689473684210528,4.936615801353884,5.102280111581364,0.2067116549836447,10.0-50.0,0.0-3.0
5,44.285714285714285,1.4263157894736844,4.782216131479567,5.777690291992384,0.24163233668842266,10.0-50.0,0.0-3.0
5,44.285714285714285,1.583684210526316,4.628779167727782,6.539324335649301,0.2825507158017817,10.0-50.0,0.0-3.0
5,44.285714285714285,1.7410526315789476,4.4766303882629135,7.320645233814933,0.32706051645490414,10.0-50.0,0.0-3.0
5,44.285714285714285,1.8984210526315792,4.326204417713156,8.106240785992238,0.3747507053897938,10.0-50.0,0.0-3.0
5,44.285714285714285,2.055789473684211,4.178078713825963,8.892779545637215,0.4256875063750961,10.0-50.0,0.0-3.0
5,44.285714285714285,2.213157894736842,4.0330149302620715,9.679538379116488,0.4800150034895853,10.0-50.0,0.0-3.0
5,44.285714285714285,2.3705263157894736,3.8920074112447267,10.466353942763533,0.5378383356888945,10.0-50.0,0.0-3.0
5,44.285714285714285,2.5278947368421054,3.756336002155418,11.253186321262268,0.5991576001084616,10.0-50.0,0.0-3.0
5,44.285714285714285,2.6852631578947372,3.6276164547057332,12.040024486722025,0.6637980964665512,10.0-50.0,0.0-3.0
5,44.285714285714285,2.8426315789473686,3.5078358810726584,12.82686489954913,0.7313263980655111,10.0-50.0,0.0-3.0
5,44.285714285714285,3.0,3.3993535307279394,13.613706255272753,0.8009585429825833,10.0-50.0,0.0-3.0
5,47.142857142857146,0.01,6.311886949467257,9.48902220279961,0.30067148790111053,10.0-50.0,0.0-3.0
5,47.142857142857146,0.1673684210526316,6.154842596182792,8.702301428011072,0.28277900830179487,10.0-50.0,0.0-3.0
5,47.142857142857146,0.3247368421052632,5.997887123861235,7.915925565057108,0.2639571369579595,10.0-50.0,0.0-3.0
5,47.142857142857146,0.4821052631578948,5.841048069680106,7.131069131777458,0.24417087641492402,10.0-50.0,0.0-3.0
5,47.142857142857146,0.6394736842105264,5.684362202932426,6.353184440408771,0.22353200635706558,10.0-50.0,0.0-3.0
5,47.142857142857146,0.796842105263158,5.527878743360706,5.607268166987504,0.20287232869288782,10.0-50.0,0.0-3.0
5,47.142857142857146,0.9542105263157896,5.371663709346491,4.995075688491275,0.18597871939749439,10.0-50.0,0.0-3.0
5,47.142857142857146,1.1115789473684212,5.215805781657968,4.77822744477902,0.1832210647713246,10.0-50.0,0.0-3.0
5,47.142857142857146,1.2689473684210528,5.060424187822014,5.119568640658341,0.2023375294497508,10.0-50.0,0.0-3.0
5,47.142857142857146,1.4263157894736844,4.9056792573401395,5.781722969860251,0.23571549082461224,10.0-50.0,0.0-3.0
5,47.142857142857146,1.583684210526316,4.751786464006363,6.540182930756298,0.27527259401476084,10.0-50.0,0.0-3.0
5,47.142857142857146,1.7410526315789476,4.599034940998548,7.320824249651174,0.3183634977150953,10.0-50.0,0.0-3.0
5,47.142857142857146,1.8984210526315792,4.4478115853426745,8.106277941333879,0.36450635490259164,10.0-50.0,0.0-3.0
5,47.142857142857146,2.055789473684211,4.298631875375791,8.892787249650564,0.413749653725496,10.0-50.0,0.0-3.0
5,47.142857142857146,2.213157894736842,4.152178250614131,9.679539976143085,0.4662391348305639,10.0-50.0,0.0-3.0
5,47.142857142857146,2.3705263157894736,4.009346083765857,10.466354273804377,0.522097821197498,10.0-50.0,0.0-3.0
5,47.142857142857146,2.5278947368421054,3.8712955125004997,11.253186389881128,0.5813654035732657,10.0-50.0,0.0-3.0
5,47.142857142857146,2.6852631578947372,3.7395041920410534,12.040024500945407,0.6439369436499472,10.0-50.0,0.0-3.0
5,47.142857142857146,2.8426315789473686,3.615810948925918,12.82686490249736,0.7094875856995565,10.0-50.0,0.0-3.0
5,47.142857142857146,3.0,3.5024334782040922,13.613706255883862,0.7773855715235126,10.0-50.0,0.0-3.0
5,50.0,0.01,6.4293664658883865,9.606694795748258,0.298837991168103,10.0-50.0,0.0-3.0
5,50.0,0.1673684210526316,6.272286197693929,8.819960552434083,0.2812359090271369,10.0-50.0,0.0-3.0
5,50.0,0.3247368421052632,6.1152849751959035,8.033532946860051,0.26273617597363713,10.0-50.0,0.0-3.0
5,50.0,0.4821052631578948,5.9583872975554995,7.248456387794796,0.24330262622466864,10.0-50.0,0.0-3.0
5,50.0,0.6394736842105264,5.8016258836960235,6.46958352217189,0.22302656709916402,10.0-50.0,0.0-3.0
5,50.0,0.796842105263158,5.645044542243216,5.719251357210311,0.20262909581711136,10.0-50.0,0.0-3.0
5,50.0,0.9542105263157896,5.488702052510618,5.089936246856844,0.185469577257473,10.0-50.0,0.0-3.0
5,50.0,1.1115789473684212,5.332677404506972,4.832974358495205,0.1812588308608566,10.0-50.0,0.0-3.0
5,50.0,1.2689473684210528,5.1770768560346045,5.137615989368846,0.19847555414906537,10.0-50.0,0.0-3.0
5,50.0,1.4263157894736844,5.0220434010605395,5.7859899457446815,0.23042373327649115,10.0-50.0,0.0-3.0
5,50.0,1.583684210526316,4.867769403641862,6.541094381042678,0.26875120157289717,10.0-50.0,0.0-3.0
5,50.0,1.7410526315789476,4.714513324124352,7.321014418870092,0.3105734957374357,10.0-50.0,0.0-3.0
5,50.0,1.8984210526315792,4.562621618248059,8.106317417371795,0.3553359491810953,10.0-50.0,0.0-3.0
5,50.0,2.055789473684211,4.412556958932756,8.892795435099718,0.403067677895792,10.0-50.0,0.0-3.0
5,50.0,2.213157894736842,4.264933788230904,9.679541672981047,0.4539128696296185,10.0-50.0,0.0-3.0
5,50.0,2.3705263157894736,4.120561632617373,10.466354625535153,0.5080062165645581,10.0-50.0,0.0-3.0
5,50.0,2.5278947368421054,3.9804952609323667,11.25318646278866,0.5654163979661558,10.0-50.0,0.0-3.0
5,50.0,2.6852631578947372,3.846088155659052,12.040024516057748,0.6260919681907089,10.0-50.0,0.0-3.0
5,50.0,2.8426315789473686,3.719041407601405,12.826864905629856,0.6897941431581177,10.0-50.0,0.0-3.0
5,50.0,3.0,3.6014338572591544,13.613706256533167,0.7560158978953889,10.0-50.0,0.0-3.0
10,0.01,-2.0,0.8676392383061122,18.62365597381477,2.146474611979703,0.0-2.0,-2.0--0.0
10,0.01,-1.9313793103448276,0.8158799023968732,17.93744908128808,2.1985403769098677,0.0-2.0,-2.0--0.0
10,0.01,-1.8627586206896551,0.7651619602427309,17.25124219273075,2.254587014134651,0.0-2.0,-2.0--0.0
10,0.01,-1.7941379310344827,0.7155395779428475,16.56503531205723,2.315041099428931,0.0-2.0,-2.0--0.0
10,0.01,-1.7255172413793103,0.6670684765437358,15.878828447042281,2.380389570994995,0.0-2.0,-2.0--0.0
10,0.01,-1.6568965517241379,0.6198058186504645,15.192621613127868,2.451190543226515,0.0-2.0,-2.0--0.0
10,0.01,-1.5882758620689654,0.5738100727701939,14.50641484098433,2.5280864748420036,0.0-2.0,-2.0--0.0
10,0.01,-1.5196551724137932,0.5291408543032795,13.820208191528089,2.611820289273482,0.0-2.0,-2.0--0.0
10,0.01,-1.4510344827586206,0.4858587423308417,13.134001785749275,2.7032552142091086,0.0-2.0,-2.0--0.0
10,0.01,-1.3824137931034484,0.4440250716368324,12.447795863954402,2.803399325643359,0.0-2.0,-2.0--0.0
10,0.01,-1.3137931034482757,0.4037016997485412,11.76159090343165,2.9134360620125554,0.0-2.0,-2.0--0.0
10,0.01,-1.2451724137931035,0.3649507491816749,11.075387852152222,3.03476232806384,0.0-2.0,-2.0--0.0
10,0.01,-1.176551724137931,0.32783432553189623,10.389188592933614,3.169036242949127,0.0-2.0,-2.0--0.0
10,0.01,-1.1079310344827586,0.29241421255878025,9.702996865319,3.318237092654493,0.0-2.0,-2.0--0.0
10,0.01,-1.0393103448275862,0.2587515459525403,9.01682009647923,3.4847405696787908,0.0-2.0,-2.0--0.0
10,0.01,-0.9706896551724138,0.22690646804760606,8.330673037277116,3.671412767100716,0.0-2.0,-2.0--0.0
10,0.01,-0.9020689655172414,0.196937766336358,7.64458498246808,3.881726255294062,0.0-2.0,-2.0--0.0
10,0.01,-0.8334482758620689,0.1689024992242918,6.958614104791805,4.119900023238382,0.0-2.0,-2.0--0.0
10,0.01,-0.7648275862068965,0.14285561303552696,6.272875899501602,4.391060152422287,0.0-2.0,-2.0--0.0
10,0.01,-0.6962068965517241,0.11884955480387138,5.58759957995359,4.701405561993389,0.0-2.0,-2.0--0.0
10,0.01,-0.6275862068965516,0.09693388584747986,4.903239694945252,5.058333989272059,0.0-2.0,-2.0--0.0
10,0.01,-0.5589655172413792,0.07715490150225457,4.220696272256472,5.47041884582425,0.0-2.0,-2.0--0.0
10,0.01,-0.4903448275862068,0.05955526265925537,3.5417460045530076,5.946990822317516,0.0-2.0,-2.0--0.0
10,0.01,-0.42172413793103436,0.04417364489536124,2.8698751331414085,6.496804010489928,0.0-2.0,-2.0--0.0
10,0.01,-0.35310344827586215,0.031044410988615434,2.211843695874387,7.12477262553157,0.0-2.0,-2.0--0.0
10,0.01,-0.2844827586206897,0.020197312458950734,1.5804581955685648,7.82509157483555,0.0-2.0,-2.0--0.0
10,0.01,-0.2158620689655173,0.011657225465896648,0.9989081409509037,8.569004210077445,0.0-2.0,-2.0--0.0
10,0.01,-0.14724137931034487,0.005443925928261262,0.5057198007435966,9.289615755391416,0.0-2.0,-2.0--0.0
10,0.01,-0.07862068965517244,0.001571908114389231,0.15541587266782408,9.887083808852996,0.0-2.0,-2.0--0.0
10,0.01,-0.01,5.0250199948864704e-05,0.005251199608984791,10.45010689376059,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-2.0,0.8723456061418774,19.094971416578232,2.1889227482934834,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-1.9313793103448276,0.820507761579065,18.408764522538856,2.2435820091587235,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-1.8627586206896551,0.7697078916159272,17.72255763097708,2.3025043427540135,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-1.7941379310344827,0.7200001500526259,17.03635074433622,2.366159332479446,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-1.7255172413793103,0.6714402636331953,16.350143867469143,2.4350854056618134,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-1.6568965517241379,0.6240854204363708,15.663937010014417,2.509902730793155,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-1.5882758620689654,0.577994135936741,14.977730191115883,2.591329091400182,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-1.5196551724137932,0.5332260956084792,14.2915234487964,2.680199556341657,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-1.4510344827586206,0.48984197317329686,13.605316858575716,2.777491028471423,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-1.3824137931034484,0.44790322387997195,12.9191105704487,2.8843531105975546,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-1.3137931034482757,0.40747185254642604,12.232904882330132,3.0021472172575048,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-1.2451724137931035,0.36861015649671025,11.546700385928235,3.1324965366306414,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-1.176551724137931,0.33138044398199534,10.860498256472798,3.277350384943921,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-1.1079310344827586,0.29584472918180477,10.174300828159868,3.439067802998606,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-1.0393103448275862,0.26206440543150283,9.488112737065443,3.620527069077834,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.9706896551724138,0.2300998989036298,8.801943191101337,3.8252703425948735,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.9020689655172414,0.20001030557023575,8.115810478282306,4.0576961547775605,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.8334482758620689,0.17185301487407945,7.4297509199311635,4.323317182055321,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.7648275862068965,0.14568332411907903,6.743836649420578,4.629106790498741,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.6962068965517241,0.1215540481332974,6.058210908628938,4.983964747916452,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.6275862068965516,0.09951512923830574,5.37315809286727,5.399337903687326,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.5589655172413792,0.07961325295400434,4.6892426348476866,5.890027678628888,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.4903448275862068,0.061891475155762876,4.007583906570676,6.475179168835046,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.42172413793103436,0.04638886656099628,3.3303984159468847,7.179305430038425,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.35310344827586215,0.033140180438416156,2.6620611164692893,8.03272969927292,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.2844827586206897,0.022175549293169228,2.011147775305787,9.06921289171982,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.2158620689655173,0.0135202159786727,1.39420654000125,10.312013818422162,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.14724137931034487,0.0071943042214464015,0.8419947793860483,11.70363044804306,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.07862068965517244,0.00321263292600249,0.40670334553548404,12.659502498517591,0.0-2.0,-2.0--0.0
10,0.07862068965517241,-0.01,0.0015845778673710953,0.15980708144733424,10.08515168222457,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-2.0,0.8842412186793458,19.766806864802838,2.235454132564127,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-1.9313793103448276,0.8322065513443895,19.080599969534347,2.2927721415687676,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-1.8627586206896551,0.7812012289206615,18.394393075531337,2.354629306068266,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-1.7941379310344827,0.7312793669307025,17.70818618404179,2.42153505005425,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-1.7255172413793103,0.6824966986506722,17.021979297544398,2.4940749649335516,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-1.6568965517241379,0.6349104680373279,16.335772420962254,2.5729253561467247,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-1.5882758620689654,0.588579300186801,15.64956556407347,2.6588712105754775,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-1.5196551724137932,0.5435630480900598,14.963358746298994,2.7528285447063356,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-1.4510344827586206,0.4999226146680978,14.277152006212077,2.8558724065105117,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-1.3824137931034484,0.4577197493463214,13.590945420425717,2.969272232591059,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-1.3137931034482757,0.41701681876474117,12.90473914110622,3.094536853293294,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-1.2451724137931035,0.3778765516190765,12.218533470481738,3.2334722591622445,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-1.176551724137931,0.340361758086198,11.532329008829452,3.3882563874607916,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-1.1079310344827586,0.30453502480125866,10.846126948406093,3.5615367905495727,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-1.0393103448275862,0.27045838691627583,10.1599296572558,3.7565592892487927,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.9706896551724138,0.23819297937042128,9.47374183879988,3.977338821589267,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.9020689655172414,0.20779867012718295,8.787572835171975,4.228887908567245,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.8334482758620689,0.17933367876587525,8.10144120279911,4.517523567547929,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.7648275862068965,0.1528541844347503,7.415383803313501,4.85127955818504,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.6962068965517241,0.1284139277577775,6.729473871606106,5.240454823794244,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.6275862068965516,0.10606381181284752,6.043856949123158,5.698321459337807,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.5589655172413792,0.08585150774089245,5.358822438153571,6.241966599266932,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.4903448275862068,0.06782107087891509,4.674946440629114,6.893059015502082,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.42172413793103436,0.05201257351270916,3.993378231806904,7.677717063607958,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.35310344827586215,0.038461760398090794,3.3164196500248266,8.622641334403015,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.2844827586206897,0.027199733088364875,2.6487128548922327,9.738010466085282,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.2158620689655173,0.01825266882222154,1.9997151069434693,10.955740918878313,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.14724137931034487,0.011641579268966584,1.3888571231553246,11.930143591923612,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.07862068965517244,0.007382113803307888,0.8554262603863758,11.587822718244517,0.0-2.0,-2.0--0.0
10,0.14724137931034484,-0.01,0.005484411204064843,0.4709440485893934,8.586957306198103,0.0-2.0,-2.0--0.0
10,0.21586206896551724,-2.0,0.9030732686167582,20.34706650542179,2.2530914392569157,0.0-2.0,-2.0--0.0
10,0.21586206896551724,-1.9313793103448276,0.8507316800398634,19.660859609588357,2.3110529525204813,0.0-2.0,-2.0--0.0
10,0.21586206896551724,-1.8627586206896551,0.7994058144262268,18.974652714463286,2.3735945338454076,0.0-2.0,-2.0--0.0
10,0.21586206896551724,-1.7941379310344827,0.7491497061409218,18.28844582074513,2.441227123341474,0.0-2.0,-2.0--0.0
10,0.21586206896551724,-1.7255172413793103,0.7000190762436909,17.60223892982135,2.5145370358012435,0.0-2.0,-2.0--0.0
10,0.21586206896551724,-1.6568965517241379,0.6520712326971905,16.916032044447658,2.5942000192949997,0.0-2.0,-2.0--0.0
10,0.21586206896551724,-1.5882758620689654,0.6053649479401237,16.229825170097385,2.6809984993882843,0.0-2.0,-2.0--0.0
10,0.21586206896551724,-1.5196551724137932,0.5599603124242488,15.543618317641466,2.7758428539958713,0.0-2.0,-2.0--0.0
10,0.21586206896551724,-1.4510344827586206,0.5159185629133257,14.857411508671396,2.879797816301376,0.0-2.0,-2.0--0.0
